"chromosome","gene_name","start","end"
"5","CBY3",179678560,179681034
"5","CCDC112",115267190,115296693
"5","CCDC125",69280175,69332809
"5","CCDC127",196868,218153
"5","CCDC152",42756818,42802439
"5","CCDC192",127703361,127941507
"5","CCDC69",151181052,151224093
"5","CCL28",43376645,43412391
"5","CCNB1",69167135,69178245
"5","CCNB3P1",26739753,26741183
"5","CCNG1",163437569,163446151
"5","CCNH",87318416,87412930
"5","CCNI2",132747426,132754403
"5","CCNJL",160249083,160345396
"5","CCNO",55231152,55233608
"5","CCNO-DT",55233934,55295201
"5","CCT5",10249929,10266389
"5","CCT5P1",115512077,115513694
"5","CCT6P2",14639426,14641018
"5","CCT7P2",92889387,92890840
"5","CD14",140631728,140633700
"5","CD180",67179613,67196799
"5","CD74",150401637,150412969
"5","CDC20B",55112971,55173177
"5","CDC23",138187650,138213343
"5","CDC25C",138285269,138338355
"5","CDC42P5",173085342,173086210
"5","CDC42SE2",131245493,131398447
"5","CDH10",24487100,24644978
"5","CDH12",21750673,22853344
"5","CDH12P1",70860285,70860579
"5","CDH12P2",69985204,69985501
"5","CDH12P3",70132679,70132973
"5","CDH12P4",71132993,71133287
"5","CDH18",19471296,20575873
"5","CDH18-AS1",20305565,20347972
"5","CDH6",31193686,31329146
"5","CDH9",26880597,27121150
"5","CDHR2",176542511,176595974
"5","CDK7",69234795,69277430
"5","CDKL3",134286350,134371047
"5","CDKN2AIPNL",134402065,134411881
"5","CDO1",115804733,115816659
"5","CDX1",150166778,150184558
"5","CENPH",69189574,69210357
"5","CENPK",65517766,65563168
"5","CEP120",123344890,123423592
"5","CEP72",612340,667168
"5","CEP72-DT",602620,612210
"5","CERT1",75356345,75512138
"5","CETN3",90392257,90409766
"5","CFAP53P1",39571478,39572639
"5","CFAP90",7830378,7851151
"5","CFL1P5",69313371,69313872
"5","CHCHD2P2",69333929,69334249
"5","CHD1",98853985,98929007
"5","CHD1-DT",98929163,98995013
"5","CHP1P1",73020700,73021279
"5","CHSY3",129904465,130186634
"5","CICP15",181329049,181331839
"5","CIR1P1",154559308,154560440
"5","CKMT2",81233320,81266398
"5","CKMT2-AS1",81201341,81301565
"5","CKS1BP3",62512246,62512482
"5","CKS1BP5",144439206,144439478
"5","CLINT1",157785743,157859145
"5","CLK4",178602664,178630615
"5","CLMAT3",151676945,151725473
"5","CLPTM1L",1317752,1345099
"5","CLTB",176392501,176416539
"5","CMBL",10275875,10307902
"5","CMYA5",79689836,79800240
"5","CNOT6",180494379,180578358
"5","CNOT8",154857553,154876792
"5","COL23A1",178237476,178590393
"5","COMMD10",116085016,116412762
"5","COQ10BP2",83279921,83280644
"5","COX7C",86617928,86620962
"5","CPEB4",173888349,173961980
"5","CPLANE1",37106228,37249376
"5","CPLANE1-AS1",37248979,37252617
"5","CPLX2",175796310,175884021
"5","CREBRF",173056352,173139284
"5","CRHBP",76953045,76981158
"5","CRLF3P2",99948295,99949583
"5","CSF1R",150053291,150113372
"5","CSF2",132073789,132076170
"5","CSNK1A1",149492982,149551471
"5","CSNK1A1P3",98833382,98833711
"5","CSNK1G3",123512177,123617049
"5","CSPG4BP",54808210,54872551
"5","CTBP2P4",98576341,98577260
"5","CTC-338M12.4",181246466,181272167
"5","CTD-2194D22.4",1887332,1900493
"5","CTD-2350J17.1",15602189,15619109
"5","CTDNEP1P2",72996920,72997642
"5","CTNNA1",138610967,138935034
"5","CTNNA1-AS1",138744434,138753309
"5","CTNNA1P1",115389643,115392370
"5","CTNND2",10971836,11904446
"5","CTXN3",127649082,127658630
"5","CUL1P1",127784618,127787042
"5","CWC27",64766368,65102412
"5","CXCL14",135570679,135579279
"5","CXXC5",139647299,139683882
"5","CXXC5-AS1",139648999,139649728
"5","CYFIP2",157266079,157395595
"5","CYSTM1",140175156,140282052
"5","DAB2",39371675,39462300
"5","DAP",10679230,10761234
"5","DAP-DT",10761065,10770294
"5","DBIP2",80603383,80603644
"5","DBN1",177456608,177474401
"5","DCAF13P2",17202274,17203145
"5","DCANP1",135444214,135447348
"5","DCP2",112976702,113022195
"5","DCTN4",150708440,150759095
"5","DDX18P4",98679402,98681367
"5","DDX4",55738017,55817157
"5","DDX41",177511577,177516961
"5","DDX43P1",115974513,115976275
"5","DDX46",134758771,134855133
"5","DELE1",141923855,141942047
"5","DEPDC1B",60596912,60700190
"5","DHFR",80626226,80654983
"5","DHX29",55256055,55307694
"5","DIAPH1",141515016,141619055
"5","DIAPH1-AS1",141558311,141565263
"5","DIMT1",62347284,62403943
"5","DMGDH",78997564,79236038
"5","DMXL1",119037772,119249138
"5","DMXL1-DT",119006347,119070902
"5","DNAH5",13690328,14011818
"5","DNAJC18",139408588,139444491
"5","DNAJC21",34929559,34958964
"5","DND1",140670794,140673576
"5","DOCK2",169637268,170083382
"5","DOK3",177501904,177511274
"5","DPPA3P12",28897785,28898274
"5","DPYSL3",147390808,147510068
"5","DRD1",175440036,175444182
"5","DROSHA",31400494,31532196
"5","DTWD2",118836074,118988547
"5","DUSP1",172768096,172771195
"5","DUX4L51",31249879,31250987
"5","EBF1",158695920,159099916
"5","ECSCR",139448560,139462743
"5","EDIL3",83940554,84384880
"5","EDIL3-DT",84382424,84490765
"5","EEF1A1P13",14651941,14653329
"5","EEF1A1P19",43495073,43496454
"5","EEF1A1P20",99996547,99997932
"5","EEF1A1P50",132942932,132945050
"5","EEF1B2P2",68159218,68159893
"5","EEF1GP2",147922179,147923421
"5","EFCAB9",172194172,172203454
"5","EFNA5",107376894,107670937
"5","EGFLAM",38258409,38465480
"5","EGFLAM-AS1",38425036,38427376
"5","EGFLAM-AS2",38399814,38403471
"5","EGFLAM-AS3",38345347,38346551
"5","EGFLAM-AS4",38282264,38290986
"5","EGR1",138465479,138469303
"5","EIF3KP1",103032376,103033031
"5","EIF4E1B",176630618,176646644
"5","EIF4EBP3",140547662,140549576
"5","ELL2",95885098,95961851
"5","ELOVL7",60751791,60844274
"5","EMB",50396192,50443248
"5","ENC1",74627406,74641424
"5","EPB41L4A",112142441,112419313
"5","EPB41L4A-AS1",112160526,112164818
"5","EPB41L4A-DT",112419583,112420978
"5","EPIST",135038831,135040047
"5","ERAP1",96760810,96808100
"5","ERAP2",96875986,96919703
"5","ERBIN",65883128,66082546
"5","ERBIN-DT",65924629,65925135
"5","ERCC8",60866454,60945073
"5","ERCC8-AS1",60917490,60919573
"5","ERGIC1",172834251,172952792
"5","ESM1",54977867,55022671
"5","ETF1",138506095,138543236
"5","EXOC3",443175,471937
"5","EXOC3-AS1",441498,443160
"5","F12",177402133,177416583
"5","F2R",76716126,76735770
"5","F2RL1",76818933,76835315
"5","F2RL2",76615482,76623413
"5","FABP5P5",95973041,95973446
"5","FABP5P6",119555250,119555658
"5","FABP6",160187367,160238735
"5","FABP6-AS1",160195744,160204826
"5","FAF2",176447628,176510074
"5","FAM114A2",153990148,154038936
"5","FAM13B",137937960,138051961
"5","FAM13B-AS1",138032774,138037266
"5","FAM151B",80487969,80542563
"5","FAM151B-DT",80411231,80488095
"5","FAM153A",177707981,177784435
"5","FAM153CP",178006348,178086529
"5","FAM169A",74777574,74866966
"5","FAM169A-AS1",74865893,74867854
"5","FAM170A",119629558,119635822
"5","FAM172A",93617725,94111699
"5","FAM174A",100535374,100586741
"5","FAM174A-DT",100428124,100535262
"5","FAM193B",177519789,177554586
"5","FAM193B-DT",177554824,177555364
"5","FAM200C",160393148,160400054
"5","FAM53C",138331935,138349729
"5","FAM81B",95391366,95450454
"5","FASTKD3",7859159,7869037
"5","FAT2",151504092,151591331
"5","FAXDC2",154818492,154859252
"5","FBLL1",168529305,168530634
"5","FBN2",128257909,128659185
"5","FBXL17",107859035,108382098
"5","FBXL21P",135930317,135951591
"5","FBXL7",15500180,15939795
"5","FBXO38",148383935,148442836
"5","FBXO38-DT",148088125,148383907
"5","FBXO4",41925254,41941743
"5","FBXW11",171861549,172006873
"5","FCHO2",72956041,73090522
"5","FCHO2-DT",72955206,72955699
"5","FCHSD1",141639302,141651418
"5","FEM1C",115520908,115544775
"5","FER",108747841,109196841
"5","FGF1",142592178,142698070
"5","FGF10",44300247,44389706
"5","FGF10-AS1",44388732,44413989
"5","FGF18",171419647,171457626
"5","FGFR4",177086905,177098144
"5","FLT4",180601506,180649624
"5","FNDC9",157341598,157345677
"5","FNIP1",131641714,131797017
"5","FOXD1",73444827,73448777
"5","FOXD1-AS1",73446357,73446984
"5","FOXI1",170105897,170109734
"5","FOXO1B",181099140,181100666
"5","FST",53480626,53487134
"5","FSTL4",133196455,133612541
"5","FTH1P10",17353695,17354624
"5","FTH1P9",83426676,83427030
"5","FTMT",121851882,121852833
"5","FUNDC2P1",73508685,73509254
"5","FYB1",39105252,39274528
"5","G3BP1",151771045,151812911
"5","GABRA1",161847063,161899981
"5","GABRA6",161547063,161702593
"5","GABRB2",161288429,161549044
"5","GABRG2",162000057,162162977
"5","GABRP",170763350,170814047
"5","GALNT10",154190730,154420984
"5","GAPDHP40",159950493,159951498
"5","GAPDHP71",174513305,174514307
"5","GAPT",58491435,58497090
"5","GARIN3",157161846,157166264
"5","GCNT1P2",22580225,22580819
"5","GCNT4",75025346,75052558
"5","GCSHP1",39888576,39889059
"5","GDF9",132861181,132866884
"5","GDNF",37812677,37840041
"5","GDNF-AS1",37811589,37953827
"5","GEMIN5",154887411,154938211
"5","GFM2",74721206,74767147
"5","GFPT2",180300698,180353336
"5","GFRA3",138252380,138274621
"5","GGCTP1",95834424,95835046
"5","GHR",42423439,42721878
"5","GIN1",103086000,103120138
"5","GJA1P1",109051315,109052457
"5","GLRA1",151822513,151924851
"5","GLRX",95751319,95822726
"5","GLRXP3",161751448,161751768
"5","GM2A",151212150,151270440
"5","GMCL2",178184505,178187371
"5","GNL3LP1",60891935,60893577
"5","GNPDA1",141991749,142013041
"5","GOLGA5P1",39169210,39170335
"5","GOLPH3",32124716,32174319
"5","GOLPH3-DT",32173960,32175273
"5","GPBP1",57173948,57264679
"5","GPR150",95620087,95622142
"5","GPR151",146513144,146516190
"5","GPRIN1",176595802,176610156
"5","GPX3",151020591,151028988
"5","GPX8",55160167,55167297
"5","GRAMD2B",126360132,126496494
"5","GRIA1",153489615,153813869
"5","GRK6",177403204,177442901
"5","GRM6",178977587,178996206
"5","GRPEL2",149345430,149354583
"5","GRPEL2-AS1",149348116,149357642
"5","GRXCR2",145858521,145937126
"5","GTF2H2",71035016,71067689
"5","GTF2H2B",70415352,70447526
"5","GTF2H2C",69560191,69595221
"5","GUSBP1",21341833,21589372
"5","GUSBP13",69875271,69920867
"5","GUSBP14",70219918,70258930
"5","GUSBP15",70516387,70555266
"5","GUSBP16",70751184,70795914
"5","GUSBP17",71220356,71259238
"5","GUSBP18",34175822,34218343
"5","GUSBP19",100375700,100381398
"5","GUSBP3",69640266,69679193
"5","GUSBP7",100062275,100067954
"5","GUSBP8",99532628,99534611
"5","GUSBP9",71197646,71208130
"5","GZMA",55102646,55110252
"5","GZMAP1",55073015,55096553
"5","GZMK",55024256,55034570
"5","H2BL1P",72733833,72734209
"5","H3P17",17502043,17502363
"5","H3P18",17511833,17512238
"5","H3P19",17614781,17615111
"5","H3P20",17620533,17620939
"5","H3P21",17625551,17625959
"5","H3P22",17670168,17670571
"5","H3P23",88602780,88603117
"5","H3P24",115770586,115770989
"5","H3P25",139612002,139612363
"5","H3Y1",17654868,17655849
"5","H3Y2",17490967,17492076
"5","HAND1",154474972,154478227
"5","HAPLN1",83637805,83720855
"5","HARS1",140673035,140691537
"5","HARS2",140691430,140699305
"5","HAUS1P1",140581504,140582335
"5","HAVCR1",157026742,157069396
"5","HAVCR2",157085422,157142869
"5","HBEGF",140332843,140346603
"5","HCN1",45254948,45696498
"5","HDAC3",141620876,141636849
"5","HEIH",180826871,180831621
"5","HEXB",74640023,74722647
"5","HIGD1AP3",174632932,174633209
"5","HIGD2A",176388751,176389761
"5","HINT1",131155383,131224468
"5","HK3",176880869,176899346
"5","HMGB1P21",78644265,78644845
"5","HMGB1P22",125265528,125265651
"5","HMGB1P29",124220579,124221077
"5","HMGB1P35",77146568,77147165
"5","HMGB1P47",51409617,51410205
"5","HMGB3P16",112452703,112452989
"5","HMGB3P17",123468781,123469429
"5","HMGB3P22",179679032,179694768
"5","HMGB3P3",6289857,6290624
"5","HMGCR",75336329,75364001
"5","HMGCS1",43287470,43313512
"5","HMGN1P12",71537652,71537846
"5","HMGN1P13",111572102,111572239
"5","HMGN1P14",111846050,111846566
"5","HMGN1P15",115289036,115289330
"5","HMGN1P16",148221360,148221642
"5","HMGN1P17",56381781,56382075
"5","HMGN2P27",116218026,116218295
"5","HMGN2P4",76242024,76242404
"5","HMGXB3",150000046,150053142
"5","HMHB1",143812161,143820716
"5","HMMR",163460203,163491941
"5","HMMR-AS1",163483065,163494058
"5","HNRNPA0",137745651,137754363
"5","HNRNPA1P12",80359080,80360040
"5","HNRNPA1P13",136428892,136429854
"5","HNRNPA3P7",154337471,154338452
"5","HNRNPAB",178204533,178211163
"5","HNRNPH1",179614178,179634784
"5","HNRNPH1P3",55838801,55840025
"5","HNRNPKP1",127511464,127512842
"5","HNRNPKP5",14877667,14877919
"5","HOMER1",79372636,79514134
"5","HPRT1P2",30248350,30248893
"5","HRH2",175658030,175710756
"5","HSD17B4",119452465,119637199
"5","HSPA4",133052013,133106449
"5","HSPA8P4",130140031,130141950
"5","HSPA9",138553756,138575675
"5","HSPB3",54455699,54456377
"5","HSPD1P1",21882585,21884310
"5","HSPD1P11",95768999,95770700
"5","HSPD1P15",19233366,19234487
"5","HSPD1P18",136381268,136381511
"5","HSPE1P10",126737438,126737995
"5","HTR1A",63957874,63962507
"5","HTR4",148446042,148677235
"5","ICE1",5420664,5490220
"5","IGIP",140125937,140129392
"5","IK",140647058,140662480
"5","IL12B",159314780,159330863
"5","IL13",132656263,132661110
"5","IL17B",149371324,149404202
"5","IL3",132060655,132063204
"5","IL31RA",55851357,55922854
"5","IL4",132673986,132682678
"5","IL5",132541445,132556838
"5","IL6ST",55935095,55995022
"5","IL6ST-DT",55995153,56003649
"5","IL7R",35852695,35879603
"5","IL9",135892246,135895841
"5","INSYN2B",169861303,169980495
"5","INTS6P1",39718984,39721513
"5","IPO11",62403972,62628582
"5","IQGAP2",76403285,76708132
"5","IRF1",132440440,132508719
"5","IRF1-AS1",132410636,132488702
"5","IRGM",150846521,150900736
"5","IRX1",3595832,3601403
"5","IRX2",2745845,2751677
"5","IRX2-DT",2752131,2755397
"5","IRX4",1877413,1887236
"5","IRX4-AS1",1883315,1884758
"5","ISCA1P1",62776877,62777263
"5","ISL1",51383448,51394730
"5","ISL1-DT",51372736,51383332
"5","ISOC1",129094749,129114028
"5","ITGA1",52787916,52959209
"5","ITGA2",52989340,53094779
"5","ITGA2-AS1",52930606,52990278
"5","ITK",157142933,157255185
"5","JADE2",134524312,134583230
"5","JAKMIP2",147585438,147782775
"5","JAKMIP2-AS1",147559994,147694827
"5","JMY",79236131,79327211
"5","KATNBL1P4",51930808,51932036
"5","KCNIP1",170353487,170736632
"5","KCNIP1-AS1",170639158,170681437
"5","KCNIP1-OT1",170389493,170422844
"5","KCNMB1",170374671,170389634
"5","KCNN2",114055926,114496500
"5","KCTD16",144170873,144485686
"5","KCTD9P5",37505688,37506857
"5","KDM3B",138352685,138437028
"5","KIAA0825",94150851,94618604
"5","KIAA1191",176346062,176361807
"5","KIF20A",138178719,138187723
"5","KIF2A",62306162,62391025
"5","KIF3A",132692628,132737638
"5","KIF4B",155013755,155018141
"5","KLF3P1",172254418,172255439
"5","KLHL3",137617500,137736089
"5","KRT18P16",123636110,123637403
"5","KRT18P31",36885206,36886497
"5","KRT18P41",170140664,170141940
"5","KRT18P42",109588338,109589592
"5","KRT18P45",80288449,80289781
"5","KRT18P56",40066651,40067200
"5","KRT8P31",60743563,60744970
"5","KRT8P32",98392070,98393530
"5","KRT8P33",123400922,123402344
"5","KRT8P48",146706381,146707600
"5","LAMTOR3P2",119132651,119132882
"5","LARP1",154682986,154817605
"5","LARS1",146110566,146182696
"5","LCP2",170246233,170297815
"5","LDHBP3",92840807,92841628
"5","LEAP2",132873444,132875046
"5","LECT2",135922279,135954983
"5","LHFPL2",78485215,78770021
"5","LIFR",38474668,38608354
"5","LIFR-AS1",38556765,38671216
"5","LINC00461",88507546,88691057
"5","LINC00491",102604220,102671765
"5","LINC00492",102581368,102617589
"5","LINC00603",39892138,40053324
"5","LINC00604",40240167,40267657
"5","LINC00847",180830326,180839742
"5","LINC00992",117415509,117546298
"5","LINC01017",3496229,3504004
"5","LINC01018",6582136,6600288
"5","LINC01019",3357264,3536094
"5","LINC01020",4987789,5070314
"5","LINC01023",108725707,108728322
"5","LINC01033",54313564,54415238
"5","LINC01170",124059794,124438625
"5","LINC01187",170191579,170199141
"5","LINC01194",12574830,12804363
"5","LINC01202",161907111,162001536
"5","LINC01331",74111690,74536976
"5","LINC01332",74327995,74334766
"5","LINC01333",74321293,74341236
"5","LINC01335",74258689,74321255
"5","LINC01337",80608623,80622524
"5","LINC01338",82807475,82860008
"5","LINC01339",90153052,90290078
"5","LINC01340",97504663,97690180
"5","LINC01366",170307722,170335508
"5","LINC01377",3177835,3181489
"5","LINC01385",73451498,73453395
"5","LINC01386",73454187,73472896
"5","LINC01411",174336295,174532457
"5","LINC01455",79936579,79967626
"5","LINC01470",152618965,153223543
"5","LINC01484",173707614,173746279
"5","LINC01485",173778527,173809039
"5","LINC01511",1353896,1380107
"5","LINC01513",10479371,10482309
"5","LINC01554",95838245,95860141
"5","LINC01574",176743205,176743871
"5","LINC01843",134506552,134509230
"5","LINC01844",142716229,142761035
"5","LINC01845",159448556,159466291
"5","LINC01846",98085866,98161352
"5","LINC01847",159698586,159937766
"5","LINC01848",109883182,109884751
"5","LINC01861",153887428,153898987
"5","LINC01863",173642519,173658194
"5","LINC01932",159227715,159245127
"5","LINC01933",151949571,152270449
"5","LINC01938",165220577,165241756
"5","LINC01942",173689459,173705849
"5","LINC01944",172543403,172559202
"5","LINC01947",166905222,166926370
"5","LINC01948",56451627,56481946
"5","LINC01949",87205408,87240145
"5","LINC01950",106815197,107011052
"5","LINC01951",174919082,174995513
"5","LINC01957",114576041,114579970
"5","LINC01962",181178821,181191852
"5","LINC02039",126179565,126193858
"5","LINC02056",72574120,72660669
"5","LINC02057",61201304,61304811
"5","LINC02058",92907180,92939591
"5","LINC02059",86746818,86749777
"5","LINC02060",88408982,88439090
"5","LINC02061",32646564,32651976
"5","LINC02063",4135638,4147429
"5","LINC02064",29304305,29396095
"5","LINC02065",66205120,66209893
"5","LINC02100",18704433,18746173
"5","LINC02101",58107631,58122375
"5","LINC02102",6686325,6707711
"5","LINC02103",28285964,28287807
"5","LINC02104",39520398,39524726
"5","LINC02105",53776048,53819722
"5","LINC02106",50969217,50970167
"5","LINC02108",58541567,58558243
"5","LINC02109",28809331,29217115
"5","LINC02110",37948491,37951055
"5","LINC02111",17378906,17387310
"5","LINC02112",9641305,9903852
"5","LINC02113",99549432,99577957
"5","LINC02114",4773481,4774865
"5","LINC02115",103528434,103541985
"5","LINC02116",1855970,1856568
"5","LINC02117",37899363,37920869
"5","LINC02118",52008031,52080987
"5","LINC02119",38025568,38184717
"5","LINC02120",32947443,32962467
"5","LINC02121",5069192,5078311
"5","LINC02122",74084068,74103216
"5","LINC02123",7346986,7348671
"5","LINC02142",7373115,7391907
"5","LINC02143",164448161,164467879
"5","LINC02144",87665345,87733269
"5","LINC02145",6310441,6339884
"5","LINC02146",20606710,20616441
"5","LINC02147",117730515,118266267
"5","LINC02148",118282575,118284782
"5","LINC02149",15112120,15266541
"5","LINC02150",16373361,16440081
"5","LINC02159",160931778,160938626
"5","LINC02160",33229257,33284642
"5","LINC02161",89581209,89677701
"5","LINC02162",3452816,3461660
"5","LINC02196",6839460,7219291
"5","LINC02197",71337182,71446772
"5","LINC02198",68970692,69030165
"5","LINC02199",8839699,8898052
"5","LINC02200",112628436,112682077
"5","LINC02201",122628952,122730685
"5","LINC02202",159100483,159117478
"5","LINC02208",118000253,118562199
"5","LINC02211",25187800,25324386
"5","LINC02212",10493291,10502728
"5","LINC02213",10504996,10522084
"5","LINC02214",116742991,116762209
"5","LINC02215",118596188,118628092
"5","LINC02216",118575575,118581324
"5","LINC02217",17403889,17443619
"5","LINC02218",17444010,17487371
"5","LINC02219",68189876,68198407
"5","LINC02220",12914068,13032886
"5","LINC02221",9854371,9899970
"5","LINC02222",180683724,180687502
"5","LINC02223",17684584,17955857
"5","LINC02224",44495099,44658569
"5","LINC02225",57890327,57899162
"5","LINC02226",8333481,8457558
"5","LINC02227",158320683,158409773
"5","LINC02228",25087450,25190956
"5","LINC02229",66507380,66511644
"5","LINC02230",73337906,73338533
"5","LINC02234",97840912,97923497
"5","LINC02236",6765891,6833120
"5","LINC02239",24835280,24840583
"5","LINC02240",124808981,125602227
"5","LINC02241",20611806,20937800
"5","LINC02242",67632266,67646789
"5","LINC02488",87662040,87705337
"5","LINC02863",132419416,132426714
"5","LINC02899",23951348,24178263
"5","LINC02900",135236234,135248179
